,lai,lai_std,lai_normality_metric,gpp,gpp_std,nee,nee_std,nee_normality_metric,intosoil,intosoil_std,graze,graze_std,cut,cut_std,er,er_std,abgC_flux,abgC_flux_std,soilresp,soilresp_std,animalresp,animalresp_std,animalch4,animalch4_std,litterC,litterC_std,soilC,soilC_std,abgC,abgC_std,rootC,rootC_std
2002-01-24,0.58286900945092,0.09909154629165029,1.0156242689293176,0.2561510692834324,0.06795667223424766,1.3775731157863615,0.3076330354280977,1.0126613799185986,2.1564111371436514,1.03621396563477,,,,,1.633724185069794,0.31825894409634786,0.10426615085625084,0.024273513744160542,1.515731786174136,0.311955872104986,,,,,159.2501327141641,108.96618764135782,25485.348775798342,645.1301293959214,23.788430679734052,3.4607103319866135,65.55541913235005,55.841024027376555
2002-01-25,0.585629967698848,0.09983465402469574,1.0156524884935034,0.2592579511692853,0.068759406132408,1.242219523788243,0.27981795334447146,1.0223390036549438,2.0462018990824884,0.9815684365320966,,,,,1.5014774749575281,0.2914851596938923,0.10539767351996869,0.024538907155190522,1.3820545393711754,0.28442770057622435,,,,,148.16764660825956,103.79441863088573,25497.09540926396,647.0557666077791,23.893828353254023,3.4780878187621878,63.54365457533052,55.79003086526887
2002-01-26,0.5886050145475588,0.10028901511584444,1.0159993369088267,0.14666326224184928,0.0404419259785299,1.6920066194060772,0.35485837300624096,1.01076788917547,1.9430406010993722,0.9325490517995013,,,,,1.838669881647926,0.35770873951284965,0.05953703465445398,0.014543441334073506,1.7711160301585724,0.3560940055459794,,,,,134.29423248489292,97.73168733716014,25511.140747958263,649.5225321408003,23.95336538790848,3.4883606769503186,61.620186350329206,55.72220574037625
2002-01-27,0.5903272184296644,0.10095882472511308,1.0162930366106921,0.1676041637808526,0.04604533723396727,1.5704891177375644,0.3263338852610686,1.0157826188882102,1.8456535768606306,0.8884235751086882,,,,,1.7380932815184165,0.3296276638279808,0.06798099755923812,0.01650802016034707,1.6608942530583897,0.32758219922271525,,,,,122.40876759843553,92.17328404685864,25523.21097216852,651.5050089312348,24.021346385467712,3.500056285416048,59.796956911230154,55.638931719395295
2002-01-28,0.5921274593621398,0.10146087633065158,1.0163378459040882,0.17541215870123059,0.048177380785482976,1.6525576141388647,0.34150173468080053,1.011171393237358,1.7545173507228953,0.8487659187508768,,,,,1.8279697728400952,0.3431590575975788,0.07108803787867579,0.01725499165524652,1.7471745395834548,0.34184693948713224,,,,,110.79350980672544,86.61690338468091,25534.83357277138,653.3698335881626,24.092434423346386,3.5123088479875646,58.06596844807317,55.5410788070368
2002-01-29,0.5940979776430586,0.10218449128678059,1.0165342271570583,0.1771342254083053,0.048758887735025104,1.4717264372643613,0.29911915542009465,1.0206742090031469,1.669104116925344,0.8130321741689409,,,,,1.6488606626726658,0.3016565669465213,0.07171460689001923,0.017425435120224125,1.5672737111671093,0.29975346615044585,,,,,101.39691906231519,81.71328203921702,25544.331993921543,654.7615487486016,24.16414903023641,3.5247134828504443,56.420696998160544,55.42960447107294
2002-01-30,0.5961405619081857,0.10265551851148388,1.0168245782668432,0.26800815823188645,0.0718578508305872,1.4560490289798977,0.30323616036147655,1.0126792559601008,1.5889724372560852,0.7807442406901361,,,,,1.7240571872117838,0.3051028733186418,0.10840838196107336,0.0254968806718752,1.6006098583867212,0.3025010615896553,,,,,92.51443543869429,76.9390307168256,25553.20284012404,656.018651128622,24.27255741219748,3.5430200533253524,54.86787700835023,55.305974408308266
2002-01-31,0.599009283747797,0.10343404186498652,1.0168571173765597,0.27145693651660385,0.07282437639744248,1.3675577745657401,0.2826317179243334,1.0192422297579056,1.5143579690521034,0.7514815939916267,,,,,1.6390147110823436,0.2846541851202119,0.10965679491971735,0.025809306099409072,1.513979476095954,0.28172791405968167,,,,,84.8641506770137,72.5639971090223,25560.853503378672,657.0303459053663,24.382214207117194,3.561602498798566,53.390283945908635,55.17084459893464
2002-02-01,0.6019635783397609,0.10419674910366145,1.0169784346479358,0.0852956224456053,0.02422661411979421,1.5203277141388982,0.28863120652517193,1.010514435477516,1.4442938848708764,0.7248387898721659,,,,,1.6056233365845034,0.2887218001938305,0.03440402780193025,0.008689638643563275,1.5663390490125781,0.28854105189123136,,,,,77.53181403657815,68.27804665320825,25568.06379485496,657.9566591582093,24.416618234919124,3.5677995341862414,51.95759736810949,55.02405993585821
2002-02-02,0.6037575085040063,0.10435395417243881,1.0151439975150256,0.36160802778648715,0.09467449214632973,1.4592816819731311,0.3081102313213479,1.007767059281136,1.3771735618861884,0.7005577657352895,,,,,1.820889709759618,0.30561833534921967,0.14578456539394988,0.0333909087402842,1.654337864030017,0.3036159472340904,,,,,70.37910655969068,64.02614916782896,25574.939338029708,658.8164165661651,24.56240280031308,3.591982305603655,50.629695422886236,54.86862749317729
2002-02-03,0.6076130123335237,0.10537818741353819,1.0155382177881886,0.3655681459098094,0.09554673419203116,1.1568463162877405,0.24612222941085496,1.0331903470606814,1.3159425399819662,0.6781794128620624,,,,,1.52241446219755,0.2486794987221354,0.14711828859540818,0.033627691077599574,1.3540390995842813,0.24321337658554465,,,,,65.2465301322878,60.55339749510265,25580.033817897503,659.36423396088,24.709521088908488,3.6164232962056646,49.363827377605396,54.70465502758804
2002-02-04,0.6115029092454904,0.10640961526210183,1.0159288302644427,0.23797112804051046,0.06465464792627985,1.1922818568689921,0.23615194033706904,1.027212297709294,1.2583576910074887,0.6575299831063671,,,,,1.4302529849095023,0.23794650864936448,0.09558939953898536,0.022942192740539664,1.320654263164086,0.2351316896975775,,,,,60.62526041306333,57.30828548341747,25584.592791044575,659.8311218102599,24.805110488447475,3.6330386038515172,48.138252693354026,54.53215177721522
2002-02-05,0.6140313569868727,0.10710811493285737,1.0162328217193783,0.34395493553514006,0.09096156466078655,1.2185652159343854,0.2512954509579857,1.017419649740115,1.2032688792049016,0.6384991183602516,,,,,1.5625201514695255,0.2503053363749783,0.13800585542255644,0.03202263757061979,1.404103869909075,0.24697130219201804,,,,,56.00013087487247,54.07543858153525,25589.01708559206,660.2819900906417,24.943116343870027,3.656401261435648,46.98251661270127,54.35286118778378
2002-02-06,0.6176797568671267,0.10808778393372971,1.0166159060105302,0.38535375480304235,0.10078592312687253,1.0196193825823832,0.22025379441486037,1.0231114611898249,1.1521106969831192,0.6207124957618195,,,,,1.4049731373854257,0.22277676345574834,0.15435757288747662,0.03531912381714449,1.2274873814736464,0.2160963947145569,,,,,52.38461558254745,51.30038945854501,25592.557224199893,660.6034994098195,25.097473916757504,3.6822949398810447,45.88391634172192,54.16745462269712
2002-02-07,0.6217589536414013,0.10917005301188315,1.0170156770950605,0.3927409047372927,0.10277487444103528,1.0782896346714679,0.22943415611817977,1.021315485965777,1.1041820374503641,0.6040505629777042,,,,,1.4710305394087604,0.22904819088868503,0.15702665301477786,0.03599455031363881,1.290143946883812,0.22373069894389108,,,,,48.788455913457284,48.560198842952154,25595.96742195955,660.91253224354,25.254500569772276,3.7087500735072556,44.83456196346912,53.9764728515007
2002-02-08,0.6259078678104004,0.11027189465543653,1.0174262579550823,0.34774265252951525,0.09266412464155255,1.3030073824063784,0.26524379353953237,1.000138359282638,1.0590374864155643,0.588403802795116,,,,,1.6507500349358935,0.25919996331478923,0.13875817127421028,0.03252038202404684,1.490593710534402,0.25828357155335896,,,,,44.802543061519955,45.66000861668208,25599.52177858738,661.2461597421317,25.3932587410465,3.7326806604247027,43.82435263390738,53.780252982434526
2002-02-09,0.6297907945189982,0.11074935196859971,1.0181649899253802,0.3325307239806488,0.08872264766926755,1.2210351418028087,0.24591918479422561,1.002231009020037,1.0161284492095355,0.5737248911572146,,,,,1.5535658657834577,0.24103570437846253,0.13246772733590967,0.03110785057959489,1.400416036317267,0.23956677972390306,,,,,41.433537638550945,43.0451848063586,25602.50649642323,661.5005711037073,25.525726468382405,3.7555309929069307,42.855137351876394,53.57938062798469
2002-02-10,0.6332907878338316,0.11169855200857173,1.0185443097812,0.3369942425736155,0.0899489685542016,1.1393671810951809,0.23044777309631448,1.0074711895534672,0.9755137179468596,0.5598761961426318,,,,,1.4763614236687965,0.2264913911013497,0.13402780980487725,0.03148979878036236,1.3211566331669373,0.22415668917225928,,,,,38.55539309218457,40.67833080316591,25605.038998054384,661.6978362110206,25.65975427818728,3.778728998119527,41.92738527619641,53.37445319969938
2002-02-11,0.6368313596186896,0.11265908209196653,1.0189247369274501,0.4336766600106976,0.11349350526046202,1.311497545361678,0.2784998638220101,0.9881682064362173,0.9371825827576825,0.5467404232287196,,,,,1.7451742053723753,0.26638274318317506,0.17220405762419666,0.03947171262605908,1.545436244071962,0.2665713425429492,,,,,35.318854431484176,38.158444735584574,25607.667283053765,661.9097701596315,25.83195833581148,3.8079745979988187,41.051937334524816,53.1664578805298
2002-02-12,0.641378164872686,0.11386676438462824,1.018985626161854,0.4393447267107081,0.1148726130835543,1.1158774846751607,0.23882732657263217,1.0004864211892306,0.9016447581419622,0.5340791110975912,,,,,1.5552222113858687,0.23049535372849245,0.17408797942531284,0.03986145504010759,1.3528744517823657,0.2276356009627366,,,,,32.83882767407169,36.012434349792414,25609.696080117537,662.0478983173795,26.00604631523679,3.837610202751443,40.21320156406475,52.9556428249962
2002-02-13,0.6459735230110941,0.11508595778937189,1.0189722420691707,0.5979396720699457,0.14981425764585213,0.7616189026776266,0.19984220334000982,0.9971102202543896,0.868079803523866,0.5219892289721806,,,,,1.359558574747572,0.19921754929422986,0.23645489937526423,0.05131153748288675,1.0841498105584801,0.1851330843008508,,,,,31.142912306341387,34.29586731715968,25611.175925478234,662.1283058890494,26.242501214612048,3.8760226487613587,39.43119776904647,52.743297268167474
2002-02-14,0.6522095025949368,0.11666389326318091,1.0188396207041943,0.6067317658529983,0.15152991395018092,0.6079615240432404,0.18073133431775648,1.0157088902334999,0.8374593555682739,0.5101285302657906,,,,,1.2146932898962386,0.18687362173819277,0.2392509807018985,0.05175877334650343,0.9352356624101694,0.16775392417230736,,,,,29.853340752064174,32.83812443496559,25612.36772072567,662.1842973514957,26.481752195313952,3.914897198490673,38.68176157114323,52.52936040761264
2002-02-15,0.6585168207297185,0.11825430851112004,1.018698502332817,0.6651298122116142,0.165328883729959,0.836003473654003,0.21917582405894984,0.9824402799014588,0.8085374050378755,0.4987408124110322,,,,,1.5011332858656172,0.2113014141721773,0.26152425533766266,0.05627700470544369,1.1947775609974425,0.19885612485848492,,,,,28.08873645396675,31.16803535108947,25613.74608486781,662.2634369783,26.74327645065161,3.9573185401935054,37.97047399811113,52.31439784447529
2002-02-16,0.6654084726193126,0.11998275959760897,1.0180131456177484,0.6809389775053787,0.16959090649401376,0.8981951071176242,0.23222636988968337,0.9768965083200913,0.7815730949117254,0.4876815423464987,,,,,1.579134084623003,0.22006927553031877,0.2668885262468533,0.05759734916446614,1.2654996494330581,0.2097436716511114,,,,,26.306651796137544,29.514832485925822,25615.04424297111,662.3365538466525,27.01016497689847,4.000886766289597,37.28931691926798,52.09861435240757
2002-02-17,0.672439037793972,0.12174949308717326,1.01711144985694,0.5913819017379471,0.1506899705691036,0.8768134884360502,0.21590281860373434,0.9790444680691732,0.7561417816621101,0.4770112965195181,,,,,1.4681953901739977,0.20721506443657517,0.23102876626662824,0.0513780025218181,1.195822421801223,0.19775948443447008,,,,,24.77953530086771,28.017662314622058,25616.13167882625,662.3903275788953,27.2411937431651,4.039830706359008,36.621155304704416,51.88166670835681
2002-02-18,0.6785248109154424,0.12331891763909382,1.0175088200229978,0.5945701014350122,0.15145995617127378,0.762264486378571,0.19793916399163147,0.9919673383727318,0.7313723946150611,0.46693635696441865,,,,,1.3568345878135835,0.1938477457170094,0.2316289506684967,0.051533308743394866,1.0829948740072555,0.18075018593905096,,,,,23.544739723087087,26.704227911896474,25617.014851924632,662.4271810372604,27.472822693833592,4.079009489728441,35.978884347049544,51.66402361357583
2002-02-19,0.6846243345393358,0.1248913592749095,1.0180790211543038,0.5809886540042566,0.14909000084081758,0.8760164865465094,0.21425992968343144,0.9774327939189422,0.7079040446128779,0.45721692372147715,,,,,1.457005140550766,0.20467367489399577,0.2257083675769488,0.05074397739648694,1.1894258265959987,0.19579549329916343,,,,,22.20592723543216,25.36388651568539,25617.872142630302,662.4634078992812,27.698531061410545,4.117678753894445,35.3586812749092,51.44577356447964
2002-02-20,0.6908759003269891,0.12617750050333462,1.019097776473375,0.6804319895390611,0.17079843820633223,0.8261897749158265,0.21980065484154074,0.974521309154844,0.6855338046797992,0.4478686875950591,,,,,1.5066217644548874,0.20779437087910665,0.26358848297141424,0.05770142030765721,1.1932282305800817,0.19602354720701765,,,,,20.949650348524393,24.09135980677962,25618.620725091314,662.4910705587922,27.962119544381952,4.16179985861391,34.776597442922245,51.22773218863768
2002-02-21,0.6978110977406452,0.12793799655289576,1.019713306280558,0.6936283713289789,0.17353918507601462,0.7715163246897945,0.212460919300682,0.974879294434441,0.665049630446051,0.43860409501751363,,,,,1.4651446960187735,0.20201861546414218,0.26787009283334134,0.058527534935156,1.1456745364569831,0.18820974608401195,,,,,19.846275848344227,22.924344218172134,25619.24347468548,662.5092113546043,28.229989637215297,4.20666017891524,34.21783593141005,51.009831555906395
2002-02-22,0.704855951484426,0.12972096979184425,1.0201029747475565,0.6990937208705771,0.1751885188602365,0.7721082545786967,0.21341252077971212,0.9736200627313629,0.6456935145638447,0.42962223810824884,,,,,1.471201975449274,0.2021457328043446,0.2691151279017488,0.058984719661218835,1.1492176112523458,0.18840993887787155,,,,,18.80665920563284,21.815673145869102,25619.779567231508,662.5212150835121,28.49910476511705,4.2519966981411415,33.680136645618106,50.792210179306934
2002-02-23,0.712262267553431,0.13114857891422657,1.020530220698011,0.7249296994820371,0.1801419392788389,0.5396581043097861,0.183103655980651,0.9842534287303187,0.6273426472922105,0.4209290961209142,,,,,1.2645878037918235,0.18389768341347484,0.2781277346550216,0.06034473570575791,0.9307020518767931,0.15993685126642715,,,,,18.11924761823988,20.928138284234883,25620.16361941431,662.5243796382806,28.77723249977207,4.298611551489957,33.16571021123787,50.575119650514296
2002-02-24,0.7196926850830522,0.13324473162199554,1.020141070087629,0.7362829990922876,0.1825006191125552,0.4208844016847841,0.17109969658019666,0.9931771673745889,0.6100985674083519,0.41245912859369155,,,,,1.1571674007770718,0.1787421467357874,0.2815216224802879,0.0608823134872976,0.8180575031199908,0.1494265499953215,,,,,17.60237970535132,20.1680241681851,25620.47252839149,662.5248108982476,29.058754122252363,4.345762731519929,32.671263122784445,50.35885160936901
2002-02-25,0.7270856524161381,0.13509165436298506,1.0195523200164678,0.47983123937369093,0.12630828597004154,0.7916117720841804,0.18639814025704157,0.9939189960035953,0.5937843786836513,0.40424203629806876,,,,,1.2714430114578712,0.1821791659386338,0.18283455880503294,0.042729869042141565,1.0504718673044486,0.17317922050437856,,,,,16.80666511682835,19.277991408244645,25620.811555491393,662.5265560232011,29.241588681057387,4.378858396978447,32.153504280516024,50.141820166871376
2002-02-26,0.7325748061107497,0.1364849980753861,1.0173915073779882,0.6232741639310102,0.16010184434601737,0.7604513573582266,0.20136988075563594,0.9783411714250183,0.5762383116486874,0.39700741652421156,,,,,1.3837255212892365,0.1914975244502231,0.23685810390316134,0.053597292640973244,1.096674926314549,0.1793692162836395,,,,,15.996971944702466,18.401271970850413,25621.100812048848,662.5246146503873,29.478446784960546,4.420686444864024,31.676631433920505,49.92534388903133
2002-02-27,0.7387939492735246,0.13809996795492716,1.0168559498013139,0.7962989942834352,0.19806565951208865,0.6403815265546189,0.20704044103866576,0.9664239904269317,0.5606979395194638,0.38955969728253237,,,,,1.4366805208380544,0.1957410056283917,0.30177993266156977,0.06562031312760795,1.0699242621930956,0.17529702151974388,,,,,15.265276357891628,17.58549510704746,25621.323281312994,662.5183840329419,29.78022671762212,4.472035803373562,31.24369629737794,49.710322222634126
2002-02-28,0.746710851727404,0.14008167598156945,1.016163252957346,0.8094024855044082,0.20079095213691728,0.5333884242302961,0.19344003961760295,0.967805507151986,0.5472825821335902,0.38184523057443237,,,,,1.3427909097347044,0.1881293959150589,0.30564938136385345,0.06633165295706697,0.9700000670240265,0.16217216732437645,,,,,14.685017819598096,16.872032740977772,25621.480822366393,662.5093474683755,30.085876098985974,4.5240555773377125,30.827375976674226,49.496536865722746
2002-03-01,0.7547968642608693,0.14204439336435823,1.0155658682690039,0.9944139137564518,0.23830190562932305,0.42597517760851566,0.20383394372922858,0.9520249959296737,0.5346015759957643,0.3743569084912225,,,,,1.4203890913649673,0.19698967792671127,0.3741833097210238,0.07786716057958606,0.9623624715701107,0.16097956830422586,,,,,14.139430967467261,16.197328975018532,25621.59864832295,662.4982510676726,30.460059408706996,4.585125805083538,30.454978384919038,49.28498730504576
2002-03-02,0.7645984912398686,0.14439310149033763,1.0147097755641348,1.0216740667126312,0.24429731504732383,0.47694795617046154,0.21448234761475726,0.9470262570126545,0.5240120902237888,0.366584015702525,,,,,1.4986220228830929,0.20260259691683652,0.382761906700607,0.07968286862525219,1.0280420450397199,0.16886461830594585,,,,,13.55262169229722,15.51637439993903,25621.681427643307,662.4840728114036,30.8428213154076,4.647726027915919,30.0992984768639,49.07538208705072
